iea_product;iea_flows;REMINDitems_in;REMINDitems_out;REMINDitems_tech;Weight;Comment
BROWN;CONSTRUC;sesofos;feso_otherInd;tdso_otherInd;1;
BROWN;DISTLOSS;pecoal;sesofos;coaltr;-1;
BROWN;DOMESNAV;;;;;
BROWN;EBKB;;;;;
BROWN;ECOKEOVS;;;;;
BROWN;ELAUTOC;pecoal;seel;coalchp;1;
BROWN;ELAUTOE;pecoal;seel;pc;1;
BROWN;ELMAINC;pecoal;seel;coalchp;1;
BROWN;ELMAINE;pecoal;seel;pc;1;
BROWN;ELOUTPUT;;;;;
BROWN;EMINES;;;;;
BROWN;ENONSPEC;;;;;
BROWN;EPOWERPLT;;;;;
BROWN;EREFINER;;;;;
BROWN;EXPORTS;;;;;
BROWN;FOODPRO;sesofos;feso_otherInd;tdso_otherInd;1;
BROWN;HEATOUT;;;;;
BROWN;HEAUTOC;pecoal;sehe;coalchp;1;
BROWN;HEAUTOH;pecoal;sehe;coalhp;1;
BROWN;HEMAINC;pecoal;sehe;coalchp;1;
BROWN;HEMAINH;pecoal;sehe;coalhp;1;
BROWN;IMPORTS;;;;;
BROWN;INDPROD;;;;;
BROWN;INONSPEC;sesofos;feso_otherInd;tdso_otherInd;1;
BROWN;IRONSTL;sesofos;feso_steel;tdso_steel;1;
BROWN;MACHINE;sesofos;feso_otherInd;tdso_otherInd;1;
BROWN;MAINCHP;;;;;
BROWN;MAINELEC;;;;;
BROWN;MAINHEAT;;;;;
BROWN;MANUFACT;;;;;
BROWN;MINING;sesofos;feso_otherInd;tdso_otherInd;1;
BROWN;NEINTREN;;;;;
BROWN;NONENUSE;sesofos;feso_chemicals;tdso_chemicals;1;
BROWN;NONFERR;sesofos;feso_otherInd;tdso_otherInd;1;
BROWN;NONMET;sesofos;feso_cement;tdso_cement;1;
BROWN;ONONSPEC;sesofos;fesob;tdfossob;1;
BROWN;PAPERPRO;sesofos;feso_otherInd;tdso_otherInd;1;
BROWN;RAIL;sesofos;feso_otherInd;tdso_otherInd;1;
BROWN;RESIDENT;sesofos;fesob;tdfossob;1;
BROWN;STATDIFF;;;;;
BROWN;STOCKCHA;;;;;
BROWN;TBKB;;;;;
BROWN;TCOKEOVS;;;;;
BROWN;TES;;;;;
BROWN;TEXTILES;sesofos;feso_otherInd;tdso_otherInd;1;
BROWN;TFC;pecoal;sesofos;coaltr;1;
BROWN;TGASWKS;;;;;
BROWN;TOTENGY;;;;;
BROWN;TOTIND;;;;;
BROWN;TOTTRANF;;;;;
BROWN;TOTTRANS;;;;;
BROWN;TPATFUEL;;;;;
BROWN;TRANSEQ;sesofos;feso_otherInd;tdso_otherInd;1;
BROWN;WOODPRO;sesofos;feso_otherInd;tdso_otherInd;1;
CHARCOAL;AGRICULT;sesobio;feso_otherInd;tdso_otherInd;1;
CHARCOAL;AUTOCHP;;;;;
CHARCOAL;AUTOELEC;;;;;
CHARCOAL;CHEMICAL;sesobio;feso_chemicals;tdso_chemicals;1;
CHARCOAL;COMMPUB;sesobio;fesob;tdbiosob;1;
CHARCOAL;CONSTRUC;sesobio;feso_otherInd;tdso_otherInd;1;
CHARCOAL;DISTLOSS;pebiolc;sesobio;biotr;-1;
CHARCOAL;EBLASTFUR;sesobio;feso_steel;tdso_steel;-1;
CHARCOAL;ECHARCOAL;;;;;
CHARCOAL;ELAUTOE;;;;;
CHARCOAL;ELMAINC;;;;;
CHARCOAL;ELMAINE;;;;;
CHARCOAL;ELOUTPUT;;;;;
CHARCOAL;ENONSPEC;pebiolc;sesobio;biotr;-1;
CHARCOAL;EXPORTS;;;;;
CHARCOAL;FISHING;sesobio;feso_otherInd;tdso_otherInd;1;
CHARCOAL;FOODPRO;sesobio;feso_otherInd;tdso_otherInd;1;
CHARCOAL;HEATOUT;;;;;
CHARCOAL;HEMAINC;;;;;
CHARCOAL;HEMAINH;;;;;
CHARCOAL;IMPORTS;;;;;
CHARCOAL;INONSPEC;sesobio;feso_otherInd;tdso_otherInd;1;
CHARCOAL;IRONSTL;sesobio;feso_steel;tdso_steel;1;
CHARCOAL;MACHINE;sesobio;feso_otherInd;tdso_otherInd;1;
CHARCOAL;MAINCHP;;;;;
CHARCOAL;MAINELEC;;;;;
CHARCOAL;MAINHEAT;;;;;
CHARCOAL;MANUFACT;;;;;
CHARCOAL;MINING;sesobio;feso_otherInd;tdso_otherInd;1;
CHARCOAL;NEOTHER;;;;;
CHARCOAL;NONENUSE;sesobio;feso_chemicals;tdso_chemicals;1;
CHARCOAL;NONFERR;sesobio;feso_otherInd;tdso_otherInd;1;
CHARCOAL;NONMET;sesobio;feso_cement;tdso_cement;1;
CHARCOAL;ONONSPEC;sesobio;fesob;tdbiosob;1;
CHARCOAL;PAPERPRO;sesobio;feso_otherInd;tdso_otherInd;1;
CHARCOAL;RESIDENT;sesobio;fesob;tdbiosob;1;
CHARCOAL;STATDIFF;;;;;
CHARCOAL;STOCKCHA;;;;;
CHARCOAL;TBLASTFUR;sesobio;feso_steel;tdso_steel;-1;
CHARCOAL;TCHARCOAL;;;;;
CHARCOAL;TES;;;;;
CHARCOAL;TEXTILES;sesobio;feso_otherInd;tdso_otherInd;1;
CHARCOAL;TFC;pebiolc;sesobio;biotr;1;
CHARCOAL;TNONSPEC;;;;;
CHARCOAL;TOTENGY;;;;;
CHARCOAL;TOTIND;;;;;
CHARCOAL;TOTTRANF;;;;;
CHARCOAL;TOTTRANS;;;;;
CHARCOAL;TRANSEQ;sesobio;feso_otherInd;tdso_otherInd;1;
CHARCOAL;TREFINER;;;;;
CHARCOAL;TRNONSPE;;;;;
CHARCOAL;WOODPRO;sesobio;feso_otherInd;tdso_otherInd;1;
COALTAR;CHEMICAL;;;;;
COALTAR;CONSTRUC;;;;;
COALTAR;DISTLOSS;pecoal;sesofos;coaltr;-1;
COALTAR;ECOKEOVS;;;;;
COALTAR;EXPORTS;;;;;
COALTAR;FOODPRO;;;;;
COALTAR;IMPORTS;;;;;
COALTAR;IRONSTL;;;;;
COALTAR;MACHINE;;;;;
COALTAR;MANUFACT;;;;;
COALTAR;MINING;;;;;
COALTAR;NONFERR;;;;;
COALTAR;NONMET;;;;;
COALTAR;STATDIFF;;;;;
COALTAR;STOCKCHA;;;;;
COALTAR;TCOKEOVS;;;;;
COALTAR;TES;;;;;
COALTAR;TFC;pecoal;sesofos;coaltr;1;
COALTAR;TOTENGY;;;;;
COALTAR;TOTIND;;;;;
COALTAR;TOTTRANF;;;;;
COALTAR;TRANSEQ;;;;;
COKCOAL;AGRICULT;sesofos;feso_otherInd;tdso_otherInd;1;
COKCOAL;AUTOCHP;;;;;
COKCOAL;AUTOELEC;;;;;
COKCOAL;AUTOHEAT;;;;;
COKCOAL;CHEMICAL;sesofos;feso_chemicals;tdso_chemicals;1;
COKCOAL;COMMPUB;sesofos;fesob;tdfossob;1;
COKCOAL;CONSTRUC;sesofos;feso_otherInd;tdso_otherInd;1;
COKCOAL;DISTLOSS;pecoal;sesofos;coaltr;-1;
COKCOAL;DOMESNAV;;;;;
COKCOAL;EBLASTFUR;sesofos;feso_steel;tdso_steel;-1;
COKCOAL;ECOKEOVS;;;;;
COKCOAL;EGASWKS;;;;;
COKCOAL;ELAUTOC;pecoal;seel;coalchp;1;
COKCOAL;ELAUTOE;pecoal;seel;pc;1;
COKCOAL;ELMAINC;pecoal;seel;coalchp;1;
COKCOAL;ELMAINE;pecoal;seel;pc;1;
COKCOAL;ELOUTPUT;;;;;
COKCOAL;EMINES;;;;;
COKCOAL;ENONSPEC;;;;;
COKCOAL;EPATFUEL;;;;;
COKCOAL;EPOWERPLT;;;;;
COKCOAL;EREFINER;;;;;
COKCOAL;EXPORTS;;;;;
COKCOAL;FOODPRO;sesofos;feso_otherInd;tdso_otherInd;1;
COKCOAL;HEATOUT;;;;;
COKCOAL;HEAUTOC;pecoal;sehe;coalchp;1;
COKCOAL;HEAUTOH;pecoal;sehe;coalhp;1;
COKCOAL;HEMAINC;pecoal;sehe;coalchp;1;
COKCOAL;HEMAINH;pecoal;sehe;coalhp;1;
COKCOAL;IMPORTS;;;;;
COKCOAL;INDPROD;;;;;
COKCOAL;INONSPEC;sesofos;feso_otherInd;tdso_otherInd;1;
COKCOAL;IRONSTL;sesofos;feso_steel;tdso_steel;1;
COKCOAL;MACHINE;sesofos;feso_otherInd;tdso_otherInd;1;
COKCOAL;MAINCHP;;;;;
COKCOAL;MAINELEC;;;;;
COKCOAL;MAINHEAT;;;;;
COKCOAL;MANUFACT;;;;;
COKCOAL;MINING;sesofos;feso_otherInd;tdso_otherInd;1;
COKCOAL;NECHEM;;;;;
COKCOAL;NEINTREN;;;;;
COKCOAL;NEOTHER;;;;;
COKCOAL;NONENUSE;sesofos;feso_chemicals;tdso_chemicals;1;
COKCOAL;NONFERR;sesofos;feso_otherInd;tdso_otherInd;1;
COKCOAL;NONMET;sesofos;feso_cement;tdso_cement;1;
COKCOAL;ONONSPEC;sesofos;fesob;tdfossob;1;
COKCOAL;PAPERPRO;sesofos;feso_otherInd;tdso_otherInd;1;
COKCOAL;RAIL;sesofos;feso_otherInd;tdso_otherInd;1;
COKCOAL;RESIDENT;sesofos;fesob;tdfossob;1;
COKCOAL;STATDIFF;;;;;
COKCOAL;STOCKCHA;;;;;
COKCOAL;TBKB;;;;;
COKCOAL;TBLASTFUR;pecoal;sesofos;coaltr;-1;
COKCOAL;TBLASTFUR;sesofos;feso_steel;tdso_steel;-1;
COKCOAL;TBLENDGAS;;;;;
COKCOAL;TCOALLIQ;;;;;
COKCOAL;TCOKEOVS;;;;;
COKCOAL;TES;;;;;
COKCOAL;TEXTILES;sesofos;feso_otherInd;tdso_otherInd;1;
COKCOAL;TFC;pecoal;sesofos;coaltr;1;
COKCOAL;TGASWKS;;;;;
COKCOAL;TGTL;;;;;
COKCOAL;TNONSPEC;;;;;
COKCOAL;TOTENGY;;;;;
COKCOAL;TOTIND;;;;;
COKCOAL;TOTTRANF;;;;;
COKCOAL;TOTTRANS;;;;;
COKCOAL;TPATFUEL;;;;;
COKCOAL;TRANSEQ;sesofos;feso_otherInd;tdso_otherInd;1;
COKCOAL;TRANSFER;;;;;
COKCOAL;TREFINER;;;;;
COKCOAL;TRNONSPE;;;;;
COKCOAL;WOODPRO;sesofos;feso_otherInd;tdso_otherInd;1;
COKEOVGS;ECOKEOVS;pecoal;segafos;coalgas;1;
COKEOVGS;MANUFACT;;;;;
COKEOVGS;STATDIFF;;;;;
COKEOVGS;TCOKEOVS;pecoal;segafos;coalgas;1;
COKEOVGS;TES;;;;;
CRNGFEED;CHEMICAL;seliqfos;feli_chemicals;tdli_chemicals;1;
CRNGFEED;CONSTRUC;seliqfos;feli_otherInd;tdli_otherInd;1;
CRNGFEED;EOILGASEX;;;;;
CRNGFEED;EXPORTS;;;;;
CRNGFEED;FOODPRO;seliqfos;feli_otherInd;tdli_otherInd;1;
CRNGFEED;IMPORTS;;;;;
CRNGFEED;INDPROD;;;;;
CRNGFEED;INONSPEC;seliqfos;feli_otherInd;tdli_otherInd;1;
CRNGFEED;IRONSTL;seliqfos;feli_steel;tdli_steel;1;
CRNGFEED;MACHINE;seliqfos;feli_otherInd;tdli_otherInd;1;
CRNGFEED;MAINELEC;;;;;
CRNGFEED;MANUFACT;;;;;
CRNGFEED;MINING;seliqfos;feli_otherInd;tdli_otherInd;1;
CRNGFEED;NONFERR;seliqfos;feli_otherInd;tdli_otherInd;1;
CRNGFEED;NONMET;seliqfos;feli_cement;tdli_cement;1;
CRNGFEED;PAPERPRO;seliqfos;feli_otherInd;tdli_otherInd;1;
CRNGFEED;STATDIFF;;;;;
CRNGFEED;STOCKCHA;;;;;
CRNGFEED;TCOALLIQ;;;;;
CRNGFEED;TES;;;;;
CRNGFEED;TEXTILES;seliqfos;feli_otherInd;tdli_otherInd;1;
CRNGFEED;TFC;peoil;seliqfos;refliq;1;
CRNGFEED;TGASWKS;seliqfos;feli_otherInd;tdli_otherInd;-1;
CRNGFEED;TNONSPEC;;;;;
CRNGFEED;TOTENGY;;;;;
CRNGFEED;TOTIND;;;;;
CRNGFEED;TOTTRANF;;;;;
CRNGFEED;TPETCHEM;;;;;
CRNGFEED;TRANSEQ;seliqfos;feli_otherInd;tdli_otherInd;1;
CRNGFEED;TRANSFER;;;;;
CRNGFEED;TREFINER;;;;;
CRNGFEED;WOODPRO;seliqfos;feli_otherInd;tdli_otherInd;1;
CRUDEOIL;AGRICULT;seliqfos;feli_otherInd;tdli_otherInd;1;
CRUDEOIL;AUTOCHP;;;;;
CRUDEOIL;AUTOELEC;;;;;
CRUDEOIL;AUTOHEAT;;;;;
CRUDEOIL;CHEMICAL;seliqfos;feli_chemicals;tdli_chemicals;1;
CRUDEOIL;COMMPUB;seliqfos;fehob;tdfoshob;1;
CRUDEOIL;CONSTRUC;seliqfos;feli_otherInd;tdli_otherInd;1;
CRUDEOIL;DISTLOSS;peoil;seliqfos;refliq;-1;
CRUDEOIL;EGASWKS;;;;;
CRUDEOIL;ELAUTOC;;;;;
CRUDEOIL;ELAUTOE;peoil;seel;dot;1;
CRUDEOIL;ELMAINC;;;;;
CRUDEOIL;ELMAINE;peoil;seel;dot;1;
CRUDEOIL;ELOUTPUT;;;;;
CRUDEOIL;EMINES;;;;;
CRUDEOIL;ENONSPEC;;;;;
CRUDEOIL;EOILGASEX;;;;;
CRUDEOIL;EPOWERPLT;;;;;
CRUDEOIL;EREFINER;;;;;
CRUDEOIL;EXPORTS;;;;;
CRUDEOIL;FOODPRO;seliqfos;feli_otherInd;tdli_otherInd;1;
CRUDEOIL;HEATOUT;;;;;
CRUDEOIL;HEAUTOC;;;;;
CRUDEOIL;HEAUTOH;;;;;
CRUDEOIL;HEMAINC;;;;;
CRUDEOIL;IMPORTS;;;;;
CRUDEOIL;INDPROD;;;;;
CRUDEOIL;INONSPEC;seliqfos;feli_otherInd;tdli_otherInd;1;
CRUDEOIL;IRONSTL;seliqfos;feli_steel;tdli_steel;1;
CRUDEOIL;MACHINE;seliqfos;feli_otherInd;tdli_otherInd;1;
CRUDEOIL;MAINCHP;;;;;
CRUDEOIL;MAINELEC;;;;;
CRUDEOIL;MANUFACT;;;;;
CRUDEOIL;MINING;seliqfos;feli_otherInd;tdli_otherInd;1;
CRUDEOIL;NECHEM;;;;;
CRUDEOIL;NECONSTRUC;;;;;
CRUDEOIL;NEIND;;;;;
CRUDEOIL;NEINONSPEC;;;;;
CRUDEOIL;NEINTREN;;;;;
CRUDEOIL;NEOTHER;;;;;
CRUDEOIL;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;
CRUDEOIL;NONFERR;seliqfos;feli_otherInd;tdli_otherInd;1;
CRUDEOIL;NONMET;seliqfos;feli_cement;tdli_cement;1;
CRUDEOIL;ONONSPEC;seliqfos;fehob;tdfoshob;1;
CRUDEOIL;PAPERPRO;seliqfos;feli_otherInd;tdli_otherInd;1;
CRUDEOIL;PIPELINE;;;;;
CRUDEOIL;RESIDENT;seliqfos;fehob;tdfoshob;1;
CRUDEOIL;STATDIFF;;;;;
CRUDEOIL;STOCKCHA;;;;;
CRUDEOIL;TCOKEOVS;seliqfos;feli_steel;tdli_steel;-1;
CRUDEOIL;TES;;;;;
CRUDEOIL;TEXTILES;seliqfos;feli_otherInd;tdli_otherInd;1;
CRUDEOIL;TFC;peoil;seliqfos;refliq;1;
CRUDEOIL;TGASWKS;seliqfos;feli_otherInd;tdli_otherInd;-1;
CRUDEOIL;TOTENGY;;;;;
CRUDEOIL;TOTIND;;;;;
CRUDEOIL;TOTTRANF;;;;;
CRUDEOIL;TOTTRANS;;;;;
CRUDEOIL;TRANSEQ;seliqfos;feli_otherInd;tdli_otherInd;1;
CRUDEOIL;TRANSFER;;;;;
CRUDEOIL;TREFINER;;;;;
CRUDEOIL;TRNONSPE;seliqfos;fedie;tdfosdie;1;
CRUDEOIL;WOODPRO;seliqfos;feli_otherInd;tdli_otherInd;1;
ELECTR;AGRICULT;seel;feelwlth_otherInd;tdelwlth_otherInd;1;
ELECTR;AUTOCHP;;;;;
ELECTR;AUTOELEC;;;;;
ELECTR;AUTOHEAT;;;;;
ELECTR;CHEMICAL;seel;feelwlth_chemicals;tdelwlth_chemicals;1;
ELECTR;COMMPUB;seel;feelb;tdelb;1;
ELECTR;CONSTRUC;seel;feelwlth_otherInd;tdelwlth_otherInd;1;
ELECTR;DISTLOSS;;;;;
ELECTR;DOMESNAV;seel;feelt;tdelt;1;
ELECTR;EBKB;;;;;
ELECTR;EBLASTFUR;seel;feel_steel;tdel_steel;-1;
ELECTR;ECHARCOAL;;;;;
ELECTR;ECOALLIQ;;;;;
ELECTR;ECOKEOVS;seel;feel_steel;tdel_steel;-1;
ELECTR;EGASWKS;;;;;
ELECTR;EGTL;;;;;
ELECTR;ELAUTOC;;;;;
ELECTR;ELAUTOE;;;;;
ELECTR;ELMAINC;;;;;
ELECTR;ELMAINE;;;;;
ELECTR;ELNG;;;;;
ELECTR;ELOUTPUT;;;;;
ELECTR;EMINES;;;;;
ELECTR;ENONSPEC;;;;;
ELECTR;ENUC;;;;;
ELECTR;EOILGASEX;;;;;
ELECTR;EPATFUEL;;;;;
ELECTR;EPOWERPLT;seel;feel;o_feel;-1;
ELECTR;EPUMPST;;;;;
ELECTR;EREFINER;;;;;
ELECTR;EXPORTS;;;;;
ELECTR;FISHING;seel;feelwlth_otherInd;tdelwlth_otherInd;1;
ELECTR;FOODPRO;seel;feelwlth_otherInd;tdelwlth_otherInd;1;
ELECTR;HEATOUT;;;;;
ELECTR;HEAUTOC;;;;;
ELECTR;HEAUTOH;;;;;
ELECTR;HEMAINC;;;;;
ELECTR;HEMAINH;;;;;
ELECTR;IMPORTS;;;;;
ELECTR;INDPROD;;;;;
ELECTR;INONSPEC;seel;feelwlth_otherInd;tdelwlth_otherInd;1;
ELECTR;IRONSTL;seel;feel_steel;tdel_steel;1;
ELECTR;MACHINE;seel;feelwlth_otherInd;tdelwlth_otherInd;1;
ELECTR;MAINCHP;;;;;
ELECTR;MAINELEC;;;;;
ELECTR;MAINHEAT;;;;;
ELECTR;MANUFACT;;;;;
ELECTR;MINING;seel;feelwlth_otherInd;tdelwlth_otherInd;1;
ELECTR;NECHEM;;;;;
ELECTR;NEINTREN;;;;;
ELECTR;NEOTHER;;;;;
ELECTR;NONENUSE;seel;feelwlth_otherInd;tdelwlth_otherInd;1;
ELECTR;NONFERR;seel;feelwlth_otherInd;tdelwlth_otherInd;1;
ELECTR;NONMET;seel;feel_cement;tdel_cement;1;
ELECTR;ONONSPEC;seel;feelb;tdelb;1;
ELECTR;PAPERPRO;seel;feelwlth_otherInd;tdelwlth_otherInd;1;
ELECTR;PIPELINE;;;;;?
ELECTR;RAIL;seel;feelt;tdelt;1;
ELECTR;RESIDENT;seel;feelb;tdelb;1;
ELECTR;ROAD;seel;feelt;tdelt;1;
ELECTR;STATDIFF;;;;;
ELECTR;STOCKCHA;;;;;
ELECTR;TBKB;;;;;
ELECTR;TBLENDGAS;;;;;
ELECTR;TBOILER;;;;;
ELECTR;TCOALLIQ;;;;;
ELECTR;TELE;;;;;
ELECTR;TES;;;;;
ELECTR;TEXTILES;seel;feelwlth_otherInd;tdelwlth_otherInd;1;
ELECTR;TFC;;;;;
ELECTR;TGASWKS;seel;feelwlth_otherInd;tdelwlth_otherInd;-1;
ELECTR;TGTL;;;;;
ELECTR;THEAT;;;;;
ELECTR;TNONSPEC;;;;;
ELECTR;TOTENGY;;;;;
ELECTR;TOTIND;;;;;
ELECTR;TOTTRANF;;;;;
ELECTR;TOTTRANS;;;;;
ELECTR;TPATFUEL;;;;;
ELECTR;TRANSEQ;seel;feelwlth_otherInd;tdelwlth_otherInd;1;
ELECTR;TRANSFER;;;;;
ELECTR;TREFINER;;;;;
ELECTR;TRNONSPE;seel;feelt;tdelt;1;
ELECTR;WOODPRO;seel;feelwlth_otherInd;tdelwlth_otherInd;1;
ETHANE;AUTOCHP;;;;;
ETHANE;CHEMICAL;seliqfos;feli_chemicals;tdli_chemicals;1;
ETHANE;COMMPUB;seliqfos;fehob;tdfoshob;1;
ETHANE;CONSTRUC;seliqfos;feli_otherInd;tdli_otherInd;1;
ETHANE;EOILGASEX;;;;;
ETHANE;EREFINER;;;;;
ETHANE;EXPORTS;;;;;
ETHANE;FOODPRO;seliqfos;feli_otherInd;tdli_otherInd;1;
ETHANE;IMPORTS;;;;;
ETHANE;INONSPEC;seliqfos;feli_otherInd;tdli_otherInd;1;
ETHANE;IRONSTL;seliqfos;feli_steel;tdli_steel;1;
ETHANE;MACHINE;seliqfos;feli_otherInd;tdli_otherInd;1;
ETHANE;MANUFACT;;;;;
ETHANE;MINING;seliqfos;feli_otherInd;tdli_otherInd;1;
ETHANE;NECHEM;;;;;
ETHANE;NEIND;;;;;
ETHANE;NEINTREN;;;;;
ETHANE;NONENUSE;seliqfos;fehoi_cs;tdhoi_cs;0.8;
ETHANE;NONENUSE;seliqfos;feli_chemicals;tdli_chemicals;1;
ETHANE;NONFERR;seliqfos;feli_otherInd;tdli_otherInd;1;
ETHANE;NONMET;seliqfos;feli_cement;tdli_cement;1;
ETHANE;PAPERPRO;seliqfos;feli_otherInd;tdli_otherInd;1;
ETHANE;STATDIFF;;;;;
ETHANE;STOCKCHA;;;;;
ETHANE;TES;;;;;
ETHANE;TEXTILES;seliqfos;feli_otherInd;tdli_otherInd;1;
ETHANE;TFC;peoil;seliqfos;refliq;1;
ETHANE;TOTENGY;;;;;
ETHANE;TOTIND;;;;;
ETHANE;TOTTRANF;;;;;
ETHANE;TPETCHEM;;;;;
ETHANE;TRANSEQ;seliqfos;feli_otherInd;tdli_otherInd;1;
ETHANE;TRANSFER;;;;;
ETHANE;TREFINER;;;;;
ETHANE;WOODPRO;seliqfos;feli_otherInd;tdli_otherInd;1;
GASCOKE;AUTOELEC;;;;;
GASCOKE;CHEMICAL;sesofos;feso_chemicals;tdso_chemicals;1;
GASCOKE;COMMPUB;sesofos;fesob;tdfossob;1;
GASCOKE;CONSTRUC;sesofos;feso_otherInd;tdso_otherInd;1;
GASCOKE;DISTLOSS;pecoal;sesofos;coaltr;-1;
GASCOKE;EGASWKS;;;;;
GASCOKE;EXPORTS;;;;;
GASCOKE;FOODPRO;sesofos;feso_otherInd;tdso_otherInd;1;
GASCOKE;IMPORTS;;;;;
GASCOKE;INONSPEC;sesofos;feso_otherInd;tdso_otherInd;1;
GASCOKE;IRONSTL;sesofos;feso_steel;tdso_steel;1;
GASCOKE;MACHINE;sesofos;feso_otherInd;tdso_otherInd;1;
GASCOKE;MAINELEC;;;;;
GASCOKE;MANUFACT;;;;;
GASCOKE;MINING;sesofos;feso_otherInd;tdso_otherInd;1;
GASCOKE;NEINTREN;;;;;
GASCOKE;NONENUSE;sesofos;feso_chemicals;tdso_chemicals;1;
GASCOKE;NONFERR;sesofos;feso_otherInd;tdso_otherInd;1;
GASCOKE;NONMET;sesofos;feso_cement;tdso_cement;1;
GASCOKE;ONONSPEC;sesofos;fesob;tdfossob;1;
GASCOKE;PAPERPRO;sesofos;feso_otherInd;tdso_otherInd;1;
GASCOKE;RAIL;sesofos;feso_otherInd;tdso_otherInd;1;
GASCOKE;RESIDENT;sesofos;fesob;tdfossob;1;
GASCOKE;STATDIFF;;;;;
GASCOKE;STOCKCHA;;;;;
GASCOKE;TES;;;;;
GASCOKE;TEXTILES;sesofos;feso_otherInd;tdso_otherInd;1;
GASCOKE;TFC;pecoal;sesofos;coaltr;1;
GASCOKE;TGASWKS;;;;;
GASCOKE;TOTENGY;;;;;
GASCOKE;TOTIND;;;;;
GASCOKE;TOTTRANF;;;;;
GASCOKE;TOTTRANS;;;;;
GASCOKE;TRANSEQ;sesofos;feso_otherInd;tdso_otherInd;1;
GASCOKE;WOODPRO;sesofos;feso_otherInd;tdso_otherInd;1;
GASWKSGS;AGRICULT;segafos;fega_otherInd;tdga_otherInd;1;
GASWKSGS;AUTOCHP;pecoal;segafos;coalgas;1;We withraw the solids used in TBLASTFUR TGASWKS TCOKEOVS and producing gas which is used in the production of electricity The coefficient converts gas in solids
GASWKSGS;AUTOELEC;pecoal;segafos;coalgas;1;We withraw the solids used in TBLASTFUR TGASWKS TCOKEOVS and producing gas which is used in the production of electricity The coefficient converts gas in solids
GASWKSGS;AUTOHEAT;pecoal;segafos;coalgas;1;We withraw the solids used in TBLASTFUR TGASWKS TCOKEOVS and producing gas which is used in the production of electricity The coefficient converts gas in solids
GASWKSGS;CHEMICAL;segafos;fega_chemicals;tdga_chemicals;1;
GASWKSGS;COMMPUB;segafos;fegab;tdfosgab;1;
GASWKSGS;CONSTRUC;segafos;fega_otherInd;tdga_otherInd;1;
GASWKSGS;DISTLOSS;;;;;
GASWKSGS;DOMESNAV;segafos;fegat;tdfosgat;1;
GASWKSGS;ECOKEOVS;pecoal;segafos;coalgas;1;
GASWKSGS;EGASWKS;;;;;
GASWKSGS;ELAUTOC;pecoal;seel;coalchp;1;This seel output in reality is produced from coal gas (see email RP to NB 18.8.2016)
GASWKSGS;ELAUTOE;pecoal;seel;pc;1;This seel output in reality is produced from coal gas (see email RP to NB 18.8.2016)
GASWKSGS;ELMAINC;pecoal;seel;coalchp;1;This seel output in reality is produced from coal gas (see email RP to NB 18.8.2016)
GASWKSGS;ELMAINE;pecoal;seel;pc;1;This seel output in reality is produced from coal gas (see email RP to NB 18.8.2016)
GASWKSGS;ELOUTPUT;;;;;
GASWKSGS;EMINES;;;;;
GASWKSGS;ENONSPEC;;;;;
GASWKSGS;EPATFUEL;;;;;
GASWKSGS;EPOWERPLT;;;;;
GASWKSGS;EREFINER;segafos;fega_chemicals;tdga_chemicals;-1;
GASWKSGS;EXPORTS;;;;;
GASWKSGS;FOODPRO;segafos;fega_otherInd;tdga_otherInd;1;
GASWKSGS;HEATOUT;;;;;
GASWKSGS;HEAUTOC;pecoal;sehe;coalchp;1;This seel output in reality is produced from coal gas (see email RP to NB 18.8.2016)
GASWKSGS;HEAUTOH;pecoal;sehe;coalhp;1;This seel output in reality is produced from coal gas (see email RP to NB 18.8.2016)
GASWKSGS;HEMAINC;pecoal;sehe;coalchp;1;This seel output in reality is produced from coal gas (see email RP to NB 18.8.2016)
GASWKSGS;HEMAINH;pecoal;sehe;coalhp;1;This seel output in reality is produced from coal gas (see email RP to NB 18.8.2016)
GASWKSGS;IMPORTS;;;;;
GASWKSGS;INONSPEC;segafos;fega_otherInd;tdga_otherInd;1;
GASWKSGS;IRONSTL;segafos;fega_steel;tdga_steel;1;
GASWKSGS;MACHINE;segafos;fega_otherInd;tdga_otherInd;1;
GASWKSGS;MAINCHP;pecoal;segafos;coalgas;1;We withraw the solids used in TBLASTFUR TGASWKS TCOKEOVS and producing gas which is used in the production of electricity The coefficient converts gas in solids
GASWKSGS;MAINELEC;pecoal;segafos;coalgas;1;We withraw the solids used in TBLASTFUR TGASWKS TCOKEOVS and producing gas which is used in the production of electricity The coefficient converts gas in solids
GASWKSGS;MAINHEAT;pecoal;segafos;coalgas;1;We withraw the solids used in TBLASTFUR TGASWKS TCOKEOVS and producing gas which is used in the production of electricity The coefficient converts gas in solids
GASWKSGS;MANUFACT;;;;;
GASWKSGS;MINING;segafos;fega_otherInd;tdga_otherInd;1;
GASWKSGS;NEINTREN;;;;;
GASWKSGS;NONENUSE;segafos;fega_chemicals;tdga_chemicals;1;
GASWKSGS;NONFERR;segafos;fega_otherInd;tdga_otherInd;1;
GASWKSGS;NONMET;segafos;fega_cement;tdga_cement;1;
GASWKSGS;ONONSPEC;segafos;fegab;tdfosgab;1;
GASWKSGS;PAPERPRO;segafos;fega_otherInd;tdga_otherInd;1;
GASWKSGS;RAIL;segafos;fegat;tdfosgat;1;
GASWKSGS;RESIDENT;segafos;fegab;tdfosgab;1;
